vote,response,sample,time,user,subject,sample_type,gold_standard
-LZb0cPhqKms1bnDatEz,0,gold_subject_000717_t1_in_tfMRI_MID1_copy3,4616,user_0016,subject_000717,t1_in_tfMRI_MID1,True
-LZb0diLwwqt7C1i54nM,1,subject_001013_task-rest01_in_t1,5233,user_0016,subject_001013,task-rest01_in_t1,False
-LZb0elUiCmEauKCunn-,1,gold_subject_000327_tfMRI_MID2_in_t1_copy4,4178,user_0016,subject_000327,tfMRI_MID2_in_t1,True
-LZb0geUk7MHL3hLT-Vj,1,subject_003519_task-MID02_in_t1,7629,user_0016,subject_003519,task-MID02_in_t1,False
-LZb0hfPg5A838CKaleh,1,gold_subject_002290_t1_in_rfMRI_REST3_copy4,4046,user_0016,subject_002290,t1_in_rfMRI_REST3,True
-LZb0iuBa02poOxEQw9j,1,gold_subject_000551_t1_in_tfMRI_MID2_copy2,4929,user_0016,subject_000551,t1_in_tfMRI_MID2,True
-LZb0jtd0h_QupyTZoIg,1,subject_000575_task-MID02_in_t1,3938,user_0016,subject_000575,task-MID02_in_t1,False
-LZb0lCqYpFz_voXI-Y4,1,gold_subject_000991_tfMRI_SST1_in_t1_copy2,5273,user_0016,subject_000991,tfMRI_SST1_in_t1,True
-LZb0mBIQgWIMZeZCLhy,1,gold_subject_002003_t1_in_tfMRI_MID1_copy2,3876,user_0016,subject_002003,t1_in_tfMRI_MID1,True
-LZb0nEANagBmcYpeDmO,1,subject_000286_task-nback02_in_t1,4162,user_0016,subject_000286,task-nback02_in_t1,False
-LZb0oAXjs0FyNFd3i4h,0,subject_002674_t1_in_task-rest03,3732,user_0016,subject_002674,t1_in_task-rest03,False
-LZb0pCqKtykuSwR8i0o,1,subject_003729_task-rest04_in_t1,4133,user_0016,subject_003729,task-rest04_in_t1,False
-LZb0qY4EyH31YcjScLx,1,gold_subject_001071_tfMRI_MID4_in_t1_copy1,5343,user_0016,subject_001071,tfMRI_MID4_in_t1,True
-LZb0rbMc9z3SlUTFx-b,0,subject_000464_t1_in_task-rest03,4259,user_0016,subject_000464,t1_in_task-rest03,False
-LZb0t1yj9umoYq9fH0O,1,subject_001283_task-rest01_in_t1,5752,user_0016,subject_001283,task-rest01_in_t1,False
-LZb0u7I_Byx5wAG0tes,0,gold_subject_000599_t1_in_rfMRI_REST1_copy4,4320,user_0016,subject_000599,t1_in_rfMRI_REST1,True
-LZb0vAdybHOlgLFw2xP,0,subject_001183_t1_in_task-nback01,4184,user_0016,subject_001183,t1_in_task-nback01,False
-LZb0wGns42OhAzgl0w_,1,subject_002177_task-rest02_in_t1,4363,user_0016,subject_002177,task-rest02_in_t1,False
-LZb0xJVKxsvWUAWTN5W,0,subject_000330_t1_in_task-rest02,4145,user_0016,subject_000330,t1_in_task-rest02,False
-LZb0yZFvovVAyCT1PVS,1,subject_001810_t1_in_task-rest04,4991,user_0016,subject_001810,t1_in_task-rest04,False
-LZb1-hwEGoOSjZ4NAhc,0,subject_001834_t1_in_task-rest04,8687,user_0016,subject_001834,t1_in_task-rest04,False
-LZb119-upLB42Sfaluk,0,gold_subject_000669_t1_in_tfMRI_nBack2_copy1,5777,user_0016,subject_000669,t1_in_tfMRI_nBack2,True
-LZb12MOylrhcu1bFLRx,1,subject_003447_task-rest02_in_t1,4840,user_0016,subject_003447,task-rest02_in_t1,False
-LZb13Ypkp5-jExbSbni,0,subject_002503_t1_in_task-rest02,4779,user_0016,subject_002503,t1_in_task-rest02,False
-LZb14cOnipmnwVLjN1n,1,subject_000128_task-rest02_in_t1,4277,user_0016,subject_000128,task-rest02_in_t1,False
-LZb15f__GBmFZnc3Fx9,0,subject_003659_t1_in_task-nback02,4187,user_0016,subject_003659,t1_in_task-nback02,False
-LZb16xc-Jb-8XOeBAdY,1,gold_subject_001438_tfMRI_nBack2_in_t1_copy3,5134,user_0016,subject_001438,tfMRI_nBack2_in_t1,True
-LZb18luqMNImZjOPLbE,0,subject_000897_t1_in_task-MID02,7317,user_0016,subject_000897,t1_in_task-MID02,False
-LZb1AUOv3uF6EBh3C6J,0,gold_subject_001095_t1_in_tfMRI_MID1_copy2,6892,user_0016,subject_001095,t1_in_tfMRI_MID1,True
-LZb1C9hlOXsQEL7bmb5,1,gold_subject_001121_tfMRI_MID1_in_t1_copy1,6758,user_0016,subject_001121,tfMRI_MID1_in_t1,True
-LZb1DvcAksJIefufvBG,1,subject_003089_task-rest01_in_t1,7113,user_0016,subject_003089,task-rest01_in_t1,False
-LZb1GJHIm_3vLGyuIax,1,gold_subject_000717_tfMRI_nBack2_in_t1_copy1,9650,user_0016,subject_000717,tfMRI_nBack2_in_t1,True
-LZb1aytbO4QYJeGouAh,0,gold_subject_001701_t1_in_rfMRI_REST2_copy2,9096,user_0016,subject_001701,t1_in_rfMRI_REST2,True
-LZb1c-4Rzz_2qCLnvDf,0,gold_subject_001287_t1_in_rfMRI_REST2_copy2,4038,user_0016,subject_001287,t1_in_rfMRI_REST2,True
-LZb1cfSHYVP2IPDKXdr,0,subject_003581_t1_in_task-SST01,2600,user_0016,subject_003581,t1_in_task-SST01,False
-LZb1dL5W_-3fKAP2F6R,0,gold_subject_000453_t1_in_tfMRI_MID1_copy4,2596,user_0016,subject_000453,t1_in_tfMRI_MID1,True
-LZb1i-W0_SDhyc37qGi,0,subject_000041_t1_in_task-MID01,18953,user_0016,subject_000041,t1_in_task-MID01,False
-LZb1kR0NpCTsAo1KTEQ,0,subject_000994_t1_in_task-MID01,9809,user_0016,subject_000994,t1_in_task-MID01,False
-LZb1lgktyIBrLqfM28w,1,subject_002609_task-nback01_in_t1,5055,user_0016,subject_002609,task-nback01_in_t1,False
-LZb1mfrN8JwIfU-x29L,0,subject_000059_t1_in_task-MID02,3924,user_0016,subject_000059,t1_in_task-MID02,False
-LZb1nnWOpLOTVssCZv1,1,subject_003606_task-rest02_in_t1,4469,user_0016,subject_003606,task-rest02_in_t1,False
-LZb1pk2sOdy5mIuatw7,0,subject_003101_t1_in_task-rest01,7858,user_0016,subject_003101,t1_in_task-rest01,False
-LZb1rNZKfTVcmkqZ0HX,1,subject_000055_t1_in_task-rest03,6575,user_0016,subject_000055,t1_in_task-rest03,False
-LZb1sVdD-7OnuAw5ESE,0,subject_001742_t1_in_task-rest02,4501,user_0016,subject_001742,t1_in_task-rest02,False
-LZb1x8NpB5dkljB2qQ1,0,subject_001838_t1_in_task-MID02,18861,user_0016,subject_001838,t1_in_task-MID02,False
-LZb1yKniLH12d8cno1f,1,subject_002738_task-rest04_in_t1,4765,user_0016,subject_002738,task-rest04_in_t1,False
-LZb1zKcOJya9Hg9CsqJ,0,subject_003506_t1_in_task-rest01,3959,user_0016,subject_003506,t1_in_task-rest01,False
-LZb2-MThp76Jl7dr1SI,1,gold_subject_000472_rfMRI_REST3_in_t1_copy1,4098,user_0016,subject_000472,rfMRI_REST3_in_t1,True
-LZb20PP2gRQwcyaJkI4,1,subject_000136_task-nback02_in_t1,4168,user_0016,subject_000136,task-nback02_in_t1,False
-LZb21V6eeuDpsjhf3uM,0,subject_002564_t1_in_task-SST02,4349,user_0016,subject_002564,t1_in_task-SST02,False
-LZb22YtDQIMQdXuetF_,1,subject_003134_task-MID02_in_t1,4224,user_0016,subject_003134,task-MID02_in_t1,False
-LZb23eIqQQyw5au4GLq,1,subject_003093_task-rest04_in_t1,4391,user_0016,subject_003093,task-rest04_in_t1,False
-LZb24vtzhT6rJFkHQys,0,gold_subject_000343_t1_in_tfMRI_SST2_copy2,5103,user_0016,subject_000343,t1_in_tfMRI_SST2,True
-LZb26y1CIkHxccyFe3O,0,gold_subject_002108_t1_in_tfMRI_MID1_copy4,8214,user_0016,subject_002108,t1_in_tfMRI_MID1,True
-LZb28GWplwQ9YWwq-SU,1,gold_subject_000493_rfMRI_REST3_in_t1_copy4,5228,user_0016,subject_000493,rfMRI_REST3_in_t1,True
-LZb29RuHP-UkAvDYjfh,0,subject_000466_t1_in_task-rest02,4689,user_0016,subject_000466,t1_in_task-rest02,False
-LZb2B0A6Qp63QeuOVgp,0,subject_003637_t1_in_task-MID02,6297,user_0016,subject_003637,t1_in_task-MID02,False
-LZb2C9Fg9wwo2DI0j7u,0,subject_003388_t1_in_task-rest03,4564,user_0016,subject_003388,t1_in_task-rest03,False
-LZb2D_XvyP_4zESvpCM,0,gold_subject_000493_t1_in_tfMRI_SST2_copy1,5727,user_0016,subject_000493,t1_in_tfMRI_SST2,True
-LZb2EhqbkpYAWn4PJxG,0,gold_subject_002807_tfMRI_SST1_in_t1_copy1,4505,user_0016,subject_002807,tfMRI_SST1_in_t1,True
-LZb2FoUvv7taws8WY2I,1,subject_002816_task-MID01_in_t1,4408,user_0016,subject_002816,task-MID01_in_t1,False
-LZb2GuHAi80eDLM3WXH,1,subject_002332_task-MID02_in_t1,4353,user_0016,subject_002332,task-MID02_in_t1,False
-LZb2Ie_HqD7t2IPjj-O,0,gold_subject_002107_t1_in_rfMRI_REST3_copy3,7042,user_0016,subject_002107,t1_in_rfMRI_REST3,True
-LZb2KztNuRAHbZhvIW3,1,gold_subject_002374_tfMRI_SST1_in_t1_copy2,9446,user_0016,subject_002374,tfMRI_SST1_in_t1,True
-LZb2M7GkCbKRLcoGLP_,1,subject_001138_task-nback02_in_t1,4501,user_0016,subject_001138,task-nback02_in_t1,False
-LZb2NJWoYrHIIEbVsu5,1,subject_001631_t1_in_task-rest02,4766,user_0016,subject_001631,t1_in_task-rest02,False
-LZb2OJdYgxx5vdjvuJ6,0,gold_subject_000417_t1_in_tfMRI_MID2_copy4,3977,user_0016,subject_000417,t1_in_tfMRI_MID2,True
-LZb2PZbKo337EjFvNDs,1,subject_003935_task-rest02_in_t1,5001,user_0016,subject_003935,task-rest02_in_t1,False
-LZb2QfERADOXgCiyNRx,1,gold_subject_000355_rfMRI_REST3_in_t1_copy1,4407,user_0016,subject_000355,rfMRI_REST3_in_t1,True
-LZb2RsEN3qUYFvB1YkR,1,subject_003567_task-rest01_in_t1,4815,user_0016,subject_003567,task-rest01_in_t1,False
-LZb2T8noBEWQjudoaq2,1,subject_003297_task-nback02_in_t1,5104,user_0016,subject_003297,task-nback02_in_t1,False
-LZb2UKzWZQ7pj-wY5DI,1,subject_001155_t1_in_task-MID01,4731,user_0016,subject_001155,t1_in_task-MID01,False
-LZb2VY9zALNnzbSic8K,0,subject_000656_t1_in_task-rest02,4800,user_0016,subject_000656,t1_in_task-rest02,False
-LZb2WdqffuHdX6dlopB,1,subject_003170_task-rest03_in_t1,4410,user_0016,subject_003170,task-rest03_in_t1,False
-LZb2XgeYZgafoEn-m3R,0,gold_subject_001246_t1_in_rfMRI_REST3_copy4,4161,user_0016,subject_001246,t1_in_rfMRI_REST3,True
-LZb2Yr9KpOEvQI_iVg2,0,gold_subject_000033_t1_in_tfMRI_MID2_copy1,4631,user_0016,subject_000033,t1_in_tfMRI_MID2,True
-LZb2ZtW6unQSF95AYLt,1,subject_003665_task-SST01_in_t1,4135,user_0016,subject_003665,task-SST01_in_t1,False
-LZb2_s98osoizA-JGyB,0,gold_subject_000214_t1_in_rfMRI_REST2_copy4,3877,user_0016,subject_000214,t1_in_rfMRI_REST2,True
-LZb2aumTugSHSEA9ofx,0,subject_001069_t1_in_task-SST02,4149,user_0016,subject_001069,t1_in_task-SST02,False
-LZb2c-vPh6dDHtSs0uC,0,gold_subject_001602_t1_in_tfMRI_SST1_copy3,4375,user_0016,subject_001602,t1_in_tfMRI_SST1,True
-LZb2dFJlMcY2tM9tWqV,0,subject_003594_t1_in_task-nback02,4965,user_0016,subject_003594,t1_in_task-nback02,False
-LZb2eFvJFqo7SE5gFCG,0,subject_002100_t1_in_task-rest03,4023,user_0016,subject_002100,t1_in_task-rest03,False
-LZb2fJOt9_eVSDODPg3,0,gold_subject_000085_t1_in_rfMRI_REST2_copy2,4193,user_0016,subject_000085,t1_in_rfMRI_REST2,True
-LZb2gTvs0V7m2Gsmu9y,1,subject_003406_task-nback01_in_t1,4655,user_0016,subject_003406,task-nback01_in_t1,False
-LZb2hknVE_njNvT10BX,1,subject_001631_task-MID02_in_t1,5125,user_0016,subject_001631,task-MID02_in_t1,False
-LZb2inC9wz2FUnQmEs3,1,gold_subject_001847_t1_in_tfMRI_SST2_copy3,4123,user_0016,subject_001847,t1_in_tfMRI_SST2,True
-LZb2jr2x47Pj-tlc6QS,1,gold_subject_000407_tfMRI_SST2_in_t1_copy1,4205,user_0016,subject_000407,tfMRI_SST2_in_t1,True
-LZb2naAcMrPpj5aXZ1O,0,subject_000152_t1_in_task-rest03,15175,user_0016,subject_000152,t1_in_task-rest03,False
-LZb2okDxU31gjBeeVdQ,1,subject_000256_task-rest04_in_t1,4607,user_0016,subject_000256,task-rest04_in_t1,False
-LZb2qeVYcmjLyZLmkBY,1,gold_subject_001261_rfMRI_REST3_in_t1_copy2,7714,user_0016,subject_001261,rfMRI_REST3_in_t1,True
-LZb2rpVkJAE_sTNFaii,0,gold_subject_002475_t1_in_tfMRI_SST1_copy3,4672,user_0016,subject_002475,t1_in_tfMRI_SST1,True
-LZb2stfFkxsVIOCRlAn,1,subject_001370_task-nback02_in_t1,4248,user_0016,subject_001370,task-nback02_in_t1,False
-LZb2u-eahBUerVDLsEA,1,subject_001628_task-nback01_in_t1,4415,user_0016,subject_001628,task-nback01_in_t1,False
-LZb2v2zSmK5O4EGki5X,0,subject_001388_t1_in_task-SST02,4180,user_0016,subject_001388,t1_in_task-SST02,False
-LZb2w6NtIuhNNSoGOgK,0,gold_subject_000749_t1_in_rfMRI_REST4_copy4,4178,user_0016,subject_000749,t1_in_rfMRI_REST4,True
-LZb2xD4ulKU9WQmpt2h,1,subject_002422_task-MID02_in_t1,4413,user_0016,subject_002422,task-MID02_in_t1,False
-LZb2yGSnnxOPciFvN_y,1,subject_001776_task-SST02_in_t1,4199,user_0016,subject_001776,task-SST02_in_t1,False
-LZb2zWOlBGs0mVzHl_R,1,subject_001570_t1_in_task-rest03,4985,user_0016,subject_001570,t1_in_task-rest03,False
-LZb30-XWVYzJhf1iMq0,1,subject_002938_task-nback01_in_t1,5889,user_0016,subject_002938,task-nback01_in_t1,False
-LZb318J2e5SqmsfJY8p,1,subject_002982_task-MID02_in_t1,4530,user_0016,subject_002982,task-MID02_in_t1,False
-LZb32WlDdamjbN6wjPU,1,subject_002992_task-SST01_in_t1,5545,user_0016,subject_002992,task-SST01_in_t1,False
-LZb33ZckqECedGsVTKk,1,gold_subject_000554_t1_in_tfMRI_MID1_copy2,4166,user_0016,subject_000554,t1_in_tfMRI_MID1,True
-LZb34f5aQHTJeAnLjoD,1,gold_subject_000501_t1_in_tfMRI_SST1_copy2,4392,user_0016,subject_000501,t1_in_tfMRI_SST1,True
-LZb35hlY8lIOU0Nrvig,0,subject_000265_t1_in_task-nback02,4156,user_0016,subject_000265,t1_in_task-nback02,False
-LZb378ALOABzcsLmGsB,0,gold_subject_000703_t1_in_tfMRI_nBack2_copy2,5736,user_0016,subject_000703,t1_in_tfMRI_nBack2,True
-LZb38GcXR8oSZwxoI-v,1,subject_001312_task-SST02_in_t1,4521,user_0016,subject_001312,task-SST02_in_t1,False
-LZb39yCDRZLj2pN2uzv,1,subject_000423_task-nback01_in_t1,6835,user_0016,subject_000423,task-nback01_in_t1,False
-LZb3BBvdajYhWCI0vhf,1,subject_003180_task-rest01_in_t1,4918,user_0016,subject_003180,task-rest01_in_t1,False
-LZb3COsJ1_RK4dRno7v,0,subject_000700_t1_in_task-SST01,4812,user_0016,subject_000700,t1_in_task-SST01,False
-LZb3E4Ma_66Tr1GUJwT,1,subject_000128_task-rest01_in_t1,6744,user_0016,subject_000128,task-rest01_in_t1,False
-LZb3FI4TgA2ehooMs8j,1,subject_002047_task-rest02_in_t1,4839,user_0016,subject_002047,task-rest02_in_t1,False
-LZb3GJjeh1k5ZcBb8_d,0,subject_001639_t1_in_task-rest03,4090,user_0016,subject_001639,t1_in_task-rest03,False
-LZb3Hp8VWgbSQWhb0yQ,1,gold_subject_000687_tfMRI_MID1_in_t1_copy3,6057,user_0016,subject_000687,tfMRI_MID1_in_t1,True
-LZb3J0NkzuzsaXegAHh,1,gold_subject_000765_tfMRI_nBack2_in_t1_copy1,4746,user_0016,subject_000765,tfMRI_nBack2_in_t1,True
-LZb3LLtfvOhk3qs1qbW,1,subject_002028_task-nback01_in_t1,9457,user_0016,subject_002028,task-nback01_in_t1,False
-LZb3MWVDbMjBQGuDqm-,1,gold_subject_001957_t1_in_tfMRI_MID1_copy2,4650,user_0016,subject_001957,t1_in_tfMRI_MID1,True
-LZb3Nvi03cH89Yii3Cx,1,subject_001594_task-SST01_in_t1,5649,user_0016,subject_001594,task-SST01_in_t1,False
-LZb3OxJrVzyDRnsAYsr,0,gold_subject_001909_t1_in_rfMRI_REST3_copy4,4086,user_0016,subject_001909,t1_in_rfMRI_REST3,True
-LZb3Q6N6E3tPFXAaXrj,1,gold_subject_001468_tfMRI_nBack2_in_t1_copy4,4628,user_0016,subject_001468,tfMRI_nBack2_in_t1,True
-LZb3Rgs7V1ns1wDzQfY,1,subject_002531_t1_in_task-nback01,6384,user_0016,subject_002531,t1_in_task-nback01,False
-LZb3TEdTF1GworjpKmw,1,subject_001841_task-SST01_in_t1,6204,user_0016,subject_001841,task-SST01_in_t1,False
-LZb3UQq7V_Wj59otqg7,1,subject_003698_t1_in_task-nback01,4764,user_0016,subject_003698,t1_in_task-nback01,False
-LZb3Vg1Skp0iF1uf6Cq,0,subject_002597_t1_in_task-nback01,5005,user_0016,subject_002597,t1_in_task-nback01,False
-LZb3YAZ2Ywgqvdf_M-b,1,subject_002326_t1_in_task-rest02,10098,user_0016,subject_002326,t1_in_task-rest02,False
-LZb3ZOSa-dAJrYhfkqk,1,gold_subject_000340_rfMRI_REST1_in_t1_copy3,4864,user_0016,subject_000340,rfMRI_REST1_in_t1,True
-LZb3_q6eSKSXnLym3ty,1,subject_003435_task-SST02_in_t1,5813,user_0016,subject_003435,task-SST02_in_t1,False
-LZb3az6E4RBxe48UOeU,1,subject_000172_t1_in_task-rest03,4560,user_0016,subject_000172,t1_in_task-rest03,False
-LZb3c7-BLhz7t5dPULa,1,subject_002885_task-SST02_in_t1,4553,user_0016,subject_002885,task-SST02_in_t1,False
-LZb3dV1yZUlxiRdTUSZ,1,subject_000200_task-SST01_in_t1,5522,user_0016,subject_000200,task-SST01_in_t1,False
-LZb3ebu-8xMrRsetoje,1,subject_003493_t1_in_task-rest03,4489,user_0016,subject_003493,t1_in_task-rest03,False
-LZb3fji7TZwRhxi10BF,1,subject_002394_task-SST02_in_t1,4482,user_0016,subject_002394,task-SST02_in_t1,False
-LZb3h6Xc1_fCXHt_pdQ,1,subject_000328_task-rest01_in_t1,5506,user_0016,subject_000328,task-rest01_in_t1,False
-LZb3iJtG2r8--4wkC4z,1,gold_subject_000378_t1_in_rfMRI_REST2_copy4,4819,user_0016,subject_000378,t1_in_rfMRI_REST2,True
-LZb3jaVFolPrliDZJcP,1,subject_001118_t1_in_task-rest04,5109,user_0016,subject_001118,t1_in_task-rest04,False
-LZb3p_ADpi9iDFV8cvw,1,gold_subject_000992_rfMRI_REST2_in_t1_copy3,24345,user_0016,subject_000992,rfMRI_REST2_in_t1,True
-LZb3w457L_ruJPRSXWX,1,subject_001550_task-rest03_in_t1,26490,user_0016,subject_001550,task-rest03_in_t1,False
-LZb3zU3PBYMyRKnYiYx,1,gold_subject_002119_t1_in_rfMRI_REST1_copy4,13840,user_0016,subject_002119,t1_in_rfMRI_REST1,True
-LZb40pThP81DK8eTK7t,1,subject_000839_t1_in_task-MID01,9511,user_0016,subject_000839,t1_in_task-MID01,False
-LZb43Ub_Psknli6GSe2,1,subject_003058_t1_in_task-rest03,10777,user_0016,subject_003058,t1_in_task-rest03,False
-LZb46pxStv77ZvazVt5,1,subject_002998_task-rest02_in_t1,13600,user_0016,subject_002998,task-rest02_in_t1,False
-LZb49aF44RPJn7cfRNQ,1,subject_001146_t1_in_task-rest01,11159,user_0016,subject_001146,t1_in_task-rest01,False
-LZb4CmdZU0-5-bvYGvj,1,subject_001613_task-nback02_in_t1,12961,user_0016,subject_001613,task-nback02_in_t1,False
-LZb4Fpiqiux8NUqWRrW,1,subject_001008_t1_in_task-nback01,12372,user_0016,subject_001008,t1_in_task-nback01,False
-LZb4JJud63R4JCTFoF-,1,subject_002130_t1_in_task-nback01,14173,user_0016,subject_002130,t1_in_task-nback01,False
-LZb4LJxc0DuqdQBGobO,1,gold_subject_000426_tfMRI_MID1_in_t1_copy3,8065,user_0016,subject_000426,tfMRI_MID1_in_t1,True
-LZb4NIRwqr7TJY1lYoS,1,gold_subject_000033_t1_in_rfMRI_REST4_copy4,7981,user_0016,subject_000033,t1_in_rfMRI_REST4,True
-LZb4PL_7q0dyIFZrSDe,1,gold_subject_001945_t1_in_rfMRI_REST3_copy1,8277,user_0016,subject_001945,t1_in_rfMRI_REST3,True
-LZb4XMEjXGMcmqr4hV5,1,gold_subject_001364_rfMRI_REST7_in_t1_copy4,32687,user_0016,subject_001364,rfMRI_REST7_in_t1,True
-LZb4Yh0JcEu4H4Eh1Mm,1,gold_subject_000188_t1_in_tfMRI_SST2_copy4,5354,user_0016,subject_000188,t1_in_tfMRI_SST2,True
-LZb4ZuUTDtVvhOx0A7H,1,subject_003322_task-rest05_in_t1,4842,user_0016,subject_003322,task-rest05_in_t1,False
-LZb4a0zogk1xRO0fbqq,1,subject_003564_task-SST02_in_t1,4458,user_0016,subject_003564,task-SST02_in_t1,False
-LZb4bEKvbFk8tPw7Ls5,1,gold_subject_002729_tfMRI_MID2_in_t1_copy2,4810,user_0016,subject_002729,tfMRI_MID2_in_t1,True
-LZb4cV638sHgsdpOF3C,1,gold_subject_000068_rfMRI_REST3_in_t1_copy1,5056,user_0016,subject_000068,rfMRI_REST3_in_t1,True
-LZb4df9TUMywA5x76X_,1,gold_subject_000112_t1_in_rfMRI_REST3_copy3,4683,user_0016,subject_000112,t1_in_rfMRI_REST3,True
-LZb4es7Vei5wf6kqP5v,1,gold_subject_000386_rfMRI_REST1_in_t1_copy3,4811,user_0016,subject_000386,rfMRI_REST1_in_t1,True
-LZb4gBBd6qtuvm4duo5,1,subject_002317_t1_in_task-rest03,5266,user_0016,subject_002317,t1_in_task-rest03,False
-LZb4haqqAHJU79qIlqw,1,subject_002169_t1_in_task-rest02,5691,user_0016,subject_002169,t1_in_task-rest02,False
-LZb4j7nsaLYJIOF2ZmI,1,subject_001921_task-rest02_in_t1,6154,user_0016,subject_001921,task-rest02_in_t1,False
-LZb4kwTYKAxaYv1Madg,1,subject_002427_t1_in_task-MID01,7284,user_0016,subject_002427,t1_in_task-MID01,False
-LZb4nZWz9l9z3RHZ2je,1,subject_001812_t1_in_task-SST01,10637,user_0016,subject_001812,t1_in_task-SST01,False
-LZb4ow6apeQLV3OuuS7,1,subject_002236_t1_in_task-rest04,5475,user_0016,subject_002236,t1_in_task-rest04,False
-LZb4q5i_S99SgVE2Paw,1,subject_000224_task-SST02_in_t1,4651,user_0016,subject_000224,task-SST02_in_t1,False
-LZb4rJ_vwaIaCymd_iA,1,subject_001541_t1_in_task-rest01,4870,user_0016,subject_001541,t1_in_task-rest01,False
-LZb4sW1MZJMCdC1mXjB,1,subject_000943_t1_in_task-SST02,4762,user_0016,subject_000943,t1_in_task-SST02,False
-LZb4trSvnzA7BjJyWd6,1,subject_002558_t1_in_task-rest03,5415,user_0016,subject_002558,t1_in_task-rest03,False
-LZb4vKJ0-1rBIoRDbpL,1,gold_subject_001854_rfMRI_REST1_in_t1_copy2,5894,user_0016,subject_001854,rfMRI_REST1_in_t1,True
-LZbAZcQZ9NAuKrMx6ih,0,subject_003611_t1_in_task-nback01,4822,user_0016,subject_003611,t1_in_task-nback01,False
-LZbA_o4ws5qGhabvksN,1,subject_002956_task-rest03_in_t1,4662,user_0016,subject_002956,task-rest03_in_t1,False
-LZbAarkWKV-oGoG11-4,1,subject_003039_task-MID02_in_t1,4199,user_0016,subject_003039,task-MID02_in_t1,False
-LZbAbx-vmyN7my6u951,0,subject_000528_t1_in_task-rest03,4307,user_0016,subject_000528,t1_in_task-rest03,False
-LZbAd09qZ205dNuj_aq,0,gold_subject_001602_t1_in_rfMRI_REST3_copy1,4213,user_0016,subject_001602,t1_in_rfMRI_REST3,True
-LZbAe1pGnXQm7q87Jww,0,subject_000277_task-SST01_in_t1,4073,user_0016,subject_000277,task-SST01_in_t1,False
-LZbAf-pWcjyVTO7n_Th,0,subject_003073_t1_in_task-rest04,3830,user_0016,subject_003073,t1_in_task-rest04,False
-LZbAg01MMmxp2jC_2xQ,0,subject_003436_t1_in_task-nback02,3989,user_0016,subject_003436,t1_in_task-nback02,False
-LZbAhCoSZ3YqwmJGIBq,1,gold_subject_000020_tfMRI_SST2_in_t1_copy2,4792,user_0016,subject_000020,tfMRI_SST2_in_t1,True
-LZbAiHwgBC1Z42FkcG2,0,gold_subject_000859_tfMRI_SST2_in_t1_copy4,4285,user_0016,subject_000859,tfMRI_SST2_in_t1,True
-LZbAjOiCDdkdMcVxd7V,0,subject_001463_t1_in_task-nback02,4400,user_0016,subject_001463,t1_in_task-nback02,False
-LZbAkNFIbCkC0J2eDaI,0,gold_subject_001053_t1_in_tfMRI_nBack2_copy3,3881,user_0016,subject_001053,t1_in_tfMRI_nBack2,True
-LZbAlUL_EJgusfOE8Hf,1,subject_002850_task-rest04_in_t1,4421,user_0016,subject_002850,task-rest04_in_t1,False
-LZbAmaCqnX89Ku5Q_na,1,gold_subject_001858_rfMRI_REST3_in_t1_copy3,4403,user_0016,subject_001858,rfMRI_REST3_in_t1,True
-LZbAnkRwBDPoOE-Yf-t,1,subject_000798_task-SST02_in_t1,4630,user_0016,subject_000798,task-SST02_in_t1,False
-LZbAouaXVeUutkhsJ8q,0,gold_subject_001224_t1_in_rfMRI_REST2_copy3,4602,user_0016,subject_001224,t1_in_rfMRI_REST2,True
-LZbAqjhnxcwqH1mv1zQ,0,subject_001016_t1_in_task-SST02,7375,user_0016,subject_001016,t1_in_task-SST02,False
-LZbArud1sGE2rhc0dAi,0,gold_subject_000081_t1_in_rfMRI_REST2_copy4,4670,user_0016,subject_000081,t1_in_rfMRI_REST2,True
-LZbAt11uhJx3tcZZboz,1,subject_000222_task-rest03_in_t1,4445,user_0016,subject_000222,task-rest03_in_t1,False
-LZbAu_9pOaPIAXE-7Pc,1,subject_002547_task-nback01_in_t1,6218,user_0016,subject_002547,task-nback01_in_t1,False
-LZbAxPMmFGppO0y59gc,1,subject_000362_task-SST02_in_t1,11459,user_0016,subject_000362,task-SST02_in_t1,False
-LZbAyp-5BS6MLqhVIHU,0,gold_subject_000669_rfMRI_REST3_in_t1_copy3,5664,user_0016,subject_000669,rfMRI_REST3_in_t1,True
-LZbB-J3IZTbeKT-4Hke,0,gold_subject_000785_t1_in_rfMRI_REST4_copy4,5965,user_0016,subject_000785,t1_in_rfMRI_REST4,True
-LZbB0ldYVCGaMzGHCHj,0,gold_subject_000292_t1_in_tfMRI_MID2_copy2,5849,user_0016,subject_000292,t1_in_tfMRI_MID2,True
-LZbB2DEDVFC3DkWbPeS,1,subject_001850_task-rest02_in_t1,5802,user_0016,subject_001850,task-rest02_in_t1,False
-LZbB3psqblAjrZNEyDx,1,subject_003100_task-rest01_in_t1,6500,user_0016,subject_003100,task-rest01_in_t1,False
-LZbB4wFhmpuTRjvuk2x,0,subject_000970_t1_in_task-MID01,4379,user_0016,subject_000970,t1_in_task-MID01,False
-LZbB71HpU3u5t9gvERG,1,subject_002010_task-rest03_in_t1,8456,user_0016,subject_002010,task-rest03_in_t1,False
-LZbB8obAdFDltGWM5Gy,0,gold_subject_001559_t1_in_tfMRI_nBack1_copy2,7192,user_0016,subject_001559,t1_in_tfMRI_nBack1,True
